#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYQ010024630.1	1	9071	5249	9071	100	57.2249	35	5.62
JAACYQ010024640.1	1	36957	22853	36877	99.7835	61.5206	35	1.71
JAACYQ010024646.1	1	2014	1242	2014	100	59.9315	35.1	0
JAACYQ010024667.1	1	9072	5058	9072	100	55.1584	35	5.21
JAACYQ010024689.1	1	1883	1494	1882	99.9469	77.2777	35	7.98
JAACYQ010024691.1	1	2014	1149	2014	100	55.8868	35.3	0.0235
JAACYQ010024705.1	1	7808	3825	7531	96.4524	48.2649	35.1	2.51
JAACYQ010024727.1	1	7807	5551	7807	100	71.0619	34.9	16.6
MU014409.1	1	7777	4296	7677	98.7142	54.4974	35.1	5.28
JAACYQ010024760.1	1	5610	3339	5610	100	59.6651	35.1	2.09
MU014410.1	1	7776	4375	7679	98.7526	55.8751	35.1	5.86
JAACYQ010024786.1	1	12765	8784	12765	100	68.4725	34.9	4.2
JAACYQ010024790.1	1	4320	5287	4320	100	121.807	35.1	53
JAACYQ010024808.1	1	5610	3515	5608	99.9643	61.2499	35.1	3.57
JAACYQ010024819.1	1	3565	21648	3565	100	594.752	35	58.5
JAACYQ010024860.1	1	2973	4407	2973	100	131.337	34.9	0.479
JAACYQ010024861.1	1	2973	4517	2973	100	144.914	35	1.16
JAACYQ010024899.1	1	12765	7908	12765	100	61.5796	34.9	2.63
JAACYQ010024930.1	1	5609	6865	5609	100	121.212	34.9	5.33
JAACYQ010024961.1	1	5609	8354	5609	100	147.808	34.9	8.82
JAACYQ010024983.1	1	3724	2235	3724	100	57.6963	35	3.12
JAACYQ010024984.1	1	12012	5957	12012	100	49.2419	34.9	3.33
JAACYQ010024986.1	1	2692	1142	2692	100	41.9487	35	1.03
JAACYQ010024994.1	1	44303	26202	44303	100	58.8526	35.1	11
JAACYQ010024995.1	1	44297	23107	44297	100	51.6979	35.1	7.87
JAACYQ010025030.1	1	4017	3173	4017	100	78.598	34.9	28.3
JAACYQ010025031.1	1	4019	2696	4019	100	63.7032	34.8	19.3
JAACYQ010025032.1	1	1027	1338	1027	100	132.321	34.8	59.3
JAACYQ010025034.1	1	17062	13558	17062	100	77.8673	35	0.415
JAACYQ010025035.1	1	24981	14266	24972	99.964	56.4369	35	0.119
JAACYQ010025036.1	1	3159	3525	3159	100	110.072	35	42.3
JAACYQ010025037.1	1	2328	1554	2317	99.5275	66.4373	34.8	0.654
JAACYQ010025038.1	1	2399	2376	2399	100	98.5148	35.1	57.1
JAACYQ010025043.1	1	1509	1633	1509	100	107.471	35	51.5
JAACYQ010025044.1	1	17062	13793	17062	100	79.0784	35.1	0.458
JAACYQ010025045.1	1	24981	14353	24980	99.996	56.4724	35.1	0.39
JAACYQ010025047.1	1	2328	1563	2328	100	67.1117	35	2.1
MU014411.1	1	20911	7310	20598	98.5032	33.2248	33.3	0.604
MU014412.1	1	20887	9333	20793	99.55	42.752	33.1	8.75
JAACYQ010025367.1	1	1786	1914	1786	100	106.648	34.8	51
JAACYQ010025368.1	1	1361	2458	1361	100	158.327	34.8	45
JAACYQ010025369.1	1	1161	4259	1161	100	358.991	34.3	42.6
JAACYQ010025430.1	1	47822	25801	47670	99.6822	53.4442	34.4	0.203
JAACYQ010025431.1	1	47803	27551	47803	100	57.1455	34.3	3.31
JAACYQ010025543.1	1	27695	12975	27660	99.8736	46.1354	34.4	0.687
JAACYQ010025544.1	1	27689	14030	27664	99.9097	49.8804	34.3	2.94
JAACYQ010025577.1	1	64336	40996	64336	100	63.2928	35	0.213
JAACYQ010025578.1	1	64335	41704	64333	99.9969	64.4422	35	0.888
JAACYQ010025579.1	1	36774	23037	36770	99.9891	62.3403	35	0.236
JAACYQ010025580.1	1	37041	25674	37037	99.9892	68.9482	35	2.15
JAACYQ010025581.1	1	27681	17524	27632	99.823	62.9387	35.1	0.188
JAACYQ010025582.1	1	27680	17481	27680	100	62.8483	35.1	1.03
JAACYQ010025621.1	1	54268	34258	54266	99.9963	62.7744	35	1.07
JAACYQ010025622.1	1	54270	33243	54270	100	60.874	35	0.127
JAACYQ010025623.1	1	25193	15107	25173	99.9206	59.6955	34.9	0.119
JAACYQ010025624.1	1	25191	15854	25187	99.9841	62.581	34.9	1.95
JAACYQ010025625.1	1	15365	9272	15352	99.9154	59.7877	34.9	0.32
JAACYQ010025626.1	1	15366	8859	15355	99.9284	57.1846	34.9	0.0541
JAACYQ010025627.1	1	17751	11297	17725	99.8535	63.0601	34.9	0.00177
JAACYQ010025628.1	1	17750	11414	17735	99.9155	63.5854	34.9	0.419
JAACYQ010025629.1	1	3349	3581	3349	100	106.238	34.6	59.4
JAACYQ010025698.1	1	11015	7460	11015	100	67.3773	34.9	0.831
JAACYQ010025699.1	1	11015	7714	11013	99.9818	69.5466	35.1	1.07
JAACYQ010025702.1	1	3669	4778	3669	100	115.557	35	46
CM021732.1	1	158712548	185020983	155787084	98.1568	115.919	35	59
MU014413.1	1	245911	279538	235499	95.7659	113.167	35.1	59.6
JAACYQ010010131.1	1	9031	16068	9031	100	171.041	34.6	59.6
JAACYQ010012288.1	1	1501	1574	1501	100	105.038	35.1	59.7
JAACYQ010012420.1	1	1098	682	1098	100	59.2195	34.4	52.7
JAACYQ010012428.1	1	5838	5150	5826	99.7945	87.5444	35	57.4
JAACYQ010012429.1	1	3741	3645	3741	100	94.6881	34.9	59
JAACYQ010012475.1	1	3980	4395	3979	99.9749	109.83	35.1	59.2
JAACYQ010012579.1	1	1580	11177	1580	100	697.975	35.2	9.03
JAACYQ010012608.1	1	3648	3867	3648	100	105.463	34.9	57.5
JAACYQ010012624.1	1	2331	31591	2331	100	1341.04	35.1	6.39
JAACYQ010012668.1	1	7892	9187	7892	100	115.326	35	59.9
JAACYQ010012669.1	1	4487	4972	4487	100	110.747	35.1	59.8
JAACYQ010012689.1	1	6359	6309	6359	100	98.1164	35.1	56
JAACYQ010012708.1	1	1030	1000	1030	100	97.4573	35.2	59.5
JAACYQ010012751.1	1	8712	8548	8709	99.9656	97.2194	35	57.6
JAACYQ010012761.1	1	1279	1473	1279	100	114.711	35.2	52.7
JAACYQ010012773.1	1	8673	9293	8631	99.5157	106.671	35.1	59.7
JAACYQ010012782.1	1	2058	172	691	33.5763	7.62342	35	4.78
JAACYQ010012785.1	1	3195	3222	3195	100	99.8973	35.2	57.5
JAACYQ010012800.1	1	3165	3934	3165	100	124.509	35	59.8
JAACYQ010012992.1	1	1838	4294	1831	99.6192	228.688	35.1	7.67
JAACYQ010013072.1	1	5443	6004	5443	100	109.811	35	53.7
JAACYQ010013157.1	1	5123	5007	5123	100	96.756	35	57
JAACYQ010013236.1	1	1573	1751	1571	99.8729	110.447	34.9	57
JAACYQ010013355.1	1	2059	1046	1939	94.1719	50.1078	35	0.197
MU014414.1	1	15736	15041	15729	99.9555	94.6361	35.1	59.3
MU014415.1	1	1065	6434	972	91.2676	590.608	35.2	27
MU014416.1	1	9183	7239	9088	98.9655	78.0107	35	42.7
MU014417.1	1	3251	231	2153	66.2258	6.09843	34.7	2.92
JAACYQ010013985.1	1	1340	1562	1337	99.7761	114.216	35	35.8
MU014418.1	1	5922	5853	5916	99.8987	97.4046	35.1	59.8
JAACYQ010014000.1	1	3972	5083	3972	100	128.787	35	50.9
MU014419.1	1	1216	6696	1023	84.1283	543.769	35.1	6.55
JAACYQ010014217.1	1	4315	4621	4315	100	104.62	34.3	59.2
JAACYQ010014234.1	1	2930	5113	2930	100	172.988	35.2	56.4
JAACYQ010014244.1	1	1369	27097	1369	100	1965.11	35.1	5.76
JAACYQ010014249.1	1	1703	44400	1703	100	2589.11	35	16.2
JAACYQ010014294.1	1	14025	15016	13973	99.6292	106.401	34.9	59.6
JAACYQ010014318.1	1	1229	1430	1229	100	117.134	35.4	59.6
JAACYQ010014326.1	1	1236	57	460	37.2168	4.1699	35	4.14
JAACYQ010014493.1	1	1062	1539	1062	100	139.441	35.2	31.3
JAACYQ010014504.1	1	1364	3729	1333	97.7273	264.169	35.3	14.7
JAACYQ010014598.1	1	2009	2031	2009	100	99.8288	35	56.3
JAACYQ010014600.1	1	1691	13098	1691	100	766.98	35.1	2.75
JAACYQ010014657.1	1	11992	13122	11989	99.975	108.738	35	59.1
JAACYQ010014679.1	1	1692	17365	1692	100	1018.69	35.1	10.5
JAACYQ010014718.1	1	3068	2932	3008	98.0443	93.0153	34.2	58.2
JAACYQ010014774.1	1	10281	12838	10278	99.9708	124.254	35	51.2
JAACYQ010014884.1	1	2993	2550	2990	99.8998	84.3211	35.1	7.07
JAACYQ010014917.1	1	9319	10992	9319	100	112.057	35.2	57.8
MU014420.1	1	3510	92205	3414	97.265	2622.42	35.1	23
JAACYQ010015117.1	1	3462	3677	3462	100	93.7302	35	56.6
MU014421.1	1	1320	32263	1222	92.5758	2448.85	35.2	19.3
MU014422.1	1	3301	2755	3204	97.0615	81.635	35	59.7
MU014423.1	1	3410	3075	3401	99.7361	88.5886	35.1	58.1
JAACYQ010015402.1	1	1446	1357	1446	100	93.6134	35	55.8
JAACYQ010015454.1	1	2898	3219	2898	100	109.518	35	56.8
JAACYQ010015548.1	1	3520	3142	3520	100	88.9338	34.9	57.7
JAACYQ010015589.1	1	3102	2743	3086	99.4842	87.7872	35.1	30.3
MU014424.1	1	8666	9495	8657	99.8961	108.735	35	58.1
JAACYQ010015722.1	1	1885	2258	1882	99.8408	109.119	35	52.7
MU014425.1	1	1946	9902	1751	89.9794	498.486	34.6	13.1
JAACYQ010015825.1	1	2006	3223	2006	100	161.36	35.1	56.3
JAACYQ010015839.1	1	1363	26346	1361	99.8533	1919.61	35.3	3.53
JAACYQ010015992.1	1	6522	7194	6522	100	109.75	35	45.1
JAACYQ010016010.1	1	2579	2783	2579	100	108.32	35.2	59.8
JAACYQ010016013.1	1	1455	399	1084	74.5017	27.0557	34.5	0.767
JAACYQ010016022.1	1	6304	6542	6288	99.7462	102.629	35.1	59.7
JAACYQ010016026.1	1	1544	10647	1544	100	682.462	35.1	16
JAACYQ010016077.1	1	12303	13549	12303	100	109.528	35	58.4
JAACYQ010016180.1	1	9487	10307	9487	100	108.252	35.1	58.6
JAACYQ010016181.1	1	2322	2474	2322	100	105.662	35	51.4
JAACYQ010016239.1	1	6717	7267	6717	100	106.174	35.1	59.1
JAACYQ010016247.1	1	3951	4429	3951	100	112.071	34.9	55.5
JAACYQ010016286.1	1	9202	10629	9202	100	113.349	35	59.5
JAACYQ010016288.1	1	8635	8862	8635	100	102.577	35	59.2
JAACYQ010016332.1	1	11035	12073	11035	100	108.616	35.1	59.9
JAACYQ010016445.1	1	1692	1385	1692	100	78.7423	33.4	58.2
MU014426.1	1	1727	12016	1633	94.557	690.208	35.2	16
MU014427.1	1	2797	38597	2700	96.532	1363.95	34.9	11.5
JAACYQ010016493.1	1	3225	3055	3225	100	93.6695	34.9	57.7
JAACYQ010016525.1	1	1363	9302	1363	100	672.37	35.3	24.9
JAACYQ010016564.1	1	1202	52419	1202	100	4346.04	35.2	11.9
JAACYQ010016658.1	1	3699	14845	3699	100	385.517	33.6	20.1
JAACYQ010016731.1	1	1343	78	753	56.0685	5.51601	35.4	0
JAACYQ010016856.1	1	8150	4791	8132	99.7791	58.155	35	2.03
JAACYQ010016888.1	1	3337	2967	3310	99.1909	86.6026	34.2	59.6
JAACYQ010016915.1	1	10605	10322	10604	99.9906	96.8446	35	58.3
JAACYQ010016919.1	1	7067	7752	7067	100	108.484	35	59.7
JAACYQ010016930.1	1	1041	2946	1041	100	280.494	34.9	41.7
JAACYQ010016950.1	1	6552	7439	6552	100	112.737	34.8	57.2
JAACYQ010016966.1	1	2665	2679	2665	100	98.9704	34.9	59.6
JAACYQ010016976.1	1	1468	1402	1468	100	95.6437	35.3	58
JAACYQ010017047.1	1	10156	9222	10156	100	90.1778	35	59
JAACYQ010017079.1	1	2670	2264	2670	100	83.6067	34.3	59.6
MU014428.1	1	22110	24044	22104	99.9729	107.922	35.1	57.7
MU014429.1	1	16727	19146	16628	99.4081	113.14	35	50.5
JAACYQ010017149.1	1	8162	11246	8162	100	135.52	35	55.1
JAACYQ010017205.1	1	5855	6596	5855	100	112.296	35.1	58.3
MU014430.1	1	1089	22541	994	91.2764	2050.71	35.1	6.82
MU014431.1	1	17377	15507	17277	99.4245	88.4123	35	59.4
MU014432.1	1	1158	8671	1061	91.6235	739.702	35.2	14.3
JAACYQ010017281.1	1	3832	12097	3829	99.9217	312.49	34.8	29.8
JAACYQ010017419.1	1	4018	3838	4018	100	93.0752	35	59.4
JAACYQ010017569.1	1	6351	6853	6351	100	107.35	34.8	58.6
JAACYQ010017600.1	1	6612	5987	6610	99.9698	89.132	35	58.2
MU014433.1	1	2763	2531	2760	99.8914	90.2295	34.9	59
JAACYQ010017725.1	1	5801	5105	5767	99.4139	86.9724	35	59.4
JAACYQ010017728.1	1	1682	11753	1682	100	691.678	35.3	12.8
JAACYQ010017736.1	1	18981	22248	18981	100	116.479	35.1	59.8
JAACYQ010017757.1	1	12485	13282	12481	99.968	105.598	35	55
JAACYQ010017766.1	1	2393	2539	2393	100	104.324	34.8	49.2
JAACYQ010017775.1	1	6651	8150	6651	100	120.965	35.1	58.3
JAACYQ010017807.1	1	3762	3931	3762	100	102.754	34.9	37.3
JAACYQ010017827.1	1	7150	8891	7150	100	123.453	35.1	59.5
JAACYQ010017848.1	1	10414	12780	10414	100	121.795	35.1	55.5
JAACYQ010017907.1	1	4685	5047	4685	100	107.341	35.1	59.9
JAACYQ010017979.1	1	3755	3216	3750	99.8668	82.5531	33.3	58.9
JAACYQ010018048.1	1	12017	12747	12017	100	105.716	35	59.7
JAACYQ010018058.1	1	3218	17278	3206	99.6271	515.603	35.2	36.5
JAACYQ010018078.1	1	7025	7508	7025	100	106.373	35.1	55.7
JAACYQ010018107.1	1	9064	10349	8998	99.2718	113.166	35	59.8
JAACYQ010018154.1	1	6056	6391	6056	100	104.528	35	59.1
JAACYQ010018173.1	1	6913	7584	6913	100	109.351	35	59.1
JAACYQ010018180.1	1	5680	3541	5676	99.9296	61.3438	35	2.56
JAACYQ010018215.1	1	7002	7884	7002	100	112.038	35	58.6
JAACYQ010018380.1	1	3228	7030	3227	99.969	182.45	34.9	39.1
JAACYQ010018418.1	1	3803	3983	3803	100	103.565	35.1	59.6
JAACYQ010018446.1	1	4321	2973	4281	99.0743	66.0224	32.7	59.4
JAACYQ010018482.1	1	33967	34634	33967	100	101.156	34.9	51
JAACYQ010018514.1	1	3206	3121	3206	100	92.2658	34.8	50.5
JAACYQ010018527.1	1	2199	23595	2199	100	1063.28	35.1	10
JAACYQ010018552.1	1	3715	16031	3715	100	427.775	34.9	20.8
JAACYQ010018618.1	1	4111	2843	4111	100	66.9085	32.8	59.4
JAACYQ010018679.1	1	3404	35580	3404	100	1035.48	35.2	11.2
JAACYQ010018731.1	1	9136	9333	9136	100	101.066	35	57.1
JAACYQ010018766.1	1	26047	15305	26010	99.8579	58.3296	35	0.238
JAACYQ010018807.1	1	3254	3357	3254	100	103.205	35.1	10.9
JAACYQ010018842.1	1	3399	2679	3397	99.9412	77.4287	34.9	5.02
JAACYQ010018912.1	1	5274	5409	5274	100	101.683	35.1	59.5
JAACYQ010018913.1	1	11087	11539	11087	100	103.181	34.9	56.5
JAACYQ010018966.1	1	12194	13123	12167	99.7786	106.621	35.1	59.8
JAACYQ010018992.1	1	3816	3318	3816	100	85.4858	34.1	59.4
JAACYQ010018996.1	1	1798	19490	1798	100	1075.08	35	15.8
JAACYQ010019162.1	1	3100	2165	3099	99.9677	69.4329	35	2.19
MU014434.1	1	2418	63	747	30.8933	0.985525	33.3	6
JAACYQ010019506.1	1	2845	286542	2845	100	10042.5	35	7.91
JAACYQ010019531.1	1	3570	112	1573	44.0616	2.55098	33.8	2.87
JAACYQ010019620.1	1	6622	3313	6618	99.9396	49.2457	33.9	6.61
JAACYQ010019650.1	1	3945	29195	2537	64.3093	621.628	35.1	48.6
JAACYQ010019693.1	1	1531	20607	1531	100	1347.63	35.2	37.8
JAACYQ010019768.1	1	30359	36029	30359	100	117.878	35.1	58
JAACYQ010019857.1	1	1478	42822	1478	100	2891.13	35.3	7.58
JAACYQ010019860.1	1	8944	10471	8944	100	116.133	35.1	59.7
JAACYQ010019863.1	1	1558	16538	1558	100	1053.67	35.2	28.9
MU014435.1	1	15906	15997	12907	81.1455	100.197	35.1	51.1
JAACYQ010019938.1	1	13593	15251	13576	99.8749	110.634	35	58.7
JAACYQ010019949.1	1	2881	64240	2881	100	2219.17	35	6.3
JAACYQ010020024.1	1	3927	35457	3927	100	896.717	35.1	42.7
MU014436.1	1	3600	2499	3501	97.25	62.6908	32.9	53.6
JAACYQ010020083.1	1	1302	3767	1302	100	274.876	34.1	40.1
JAACYQ010020105.1	1	4001	18096	4001	100	446.891	35	31.9
JAACYQ010020302.1	1	3062	138064	3062	100	4428.41	35.2	43.4
MU014437.1	1	49785	61791	49743	99.9156	123.153	35	50.9
MU014438.1	1	2546	35846	2539	99.7251	1341.56	35.3	25.5
JAACYQ010020946.1	1	1356	20494	1356	100	1439.44	35.2	54.6
JAACYQ010021479.1	1	2778	83648	2778	100	2985.05	34.7	53.8
JAACYQ010023396.1	1	6632	20066	6632	100	284.23	35.1	59.5
MU014439.1	1	3796	50421	3699	97.4447	1330.94	34.9	31.2
JAACYQ010023458.1	1	16848	9721	16844	99.9763	57.4116	35	1.77
JAACYQ010023572.1	1	10103	11735	10103	100	115.444	35	56.8
JAACYQ010023573.1	1	6449	7407	6449	100	114.495	35	57.5
MU014440.1	1	13602	16609	13356	98.1914	121.346	35	54.4
JAACYQ010023635.1	1	27021	15339	26981	99.852	56.5279	35.1	0.0511
JAACYQ010023636.1	1	27017	15887	27017	100	58.5878	35	1.26
JAACYQ010023637.1	1	10013	5658	9960	99.4707	55.8268	35	0.327
JAACYQ010023638.1	1	10009	5863	10009	100	58.3911	34.9	2.37
JAACYQ010023722.1	1	3316	2185	3314	99.9397	65.3984	35.1	7.24
JAACYQ010023723.1	1	3137	1736	3137	100	55.1004	35.2	2.54
JAACYQ010023801.1	1	10882	6667	10841	99.6232	60.8711	34.9	0
JAACYQ010023802.1	1	10880	7263	10880	100	64.7108	35	1.66
JAACYQ010023803.1	1	1612	4086	1612	100	256.916	34.7	7.1
JAACYQ010023845.1	1	10550	4832	10522	99.7346	45.193	35	0.488
JAACYQ010023846.1	1	12050	6686	12050	100	55.0721	35.1	10.8
JAACYQ010023858.1	1	12048	7480	12048	100	61.9748	35	13.6
JAACYQ010023859.1	1	20224	21105	20218	99.9703	103.71	34.9	50.2
JAACYQ010023876.1	1	37921	20226	37919	99.9947	52.9587	35	0.789
JAACYQ010023887.1	1	37921	19782	37911	99.9736	51.2033	35	0.17
JAACYQ010023946.1	1	1612	4738	1612	100	288.533	34.7	6.27
JAACYQ010023950.1	1	2293	7076	2293	100	297.992	34.7	44.5
JAACYQ010023951.1	1	10515	10551	10515	100	96.4877	34.8	15.7
MU014441.1	1	1340	2249	1244	92.8358	137.742	34.7	7.77
JAACYQ010023955.1	1	1445	3446	1445	100	243.636	34.9	59.7
JAACYQ010023967.1	1	1124	769	1124	100	53.3247	34.8	8.73
JAACYQ010023990.1	1	10484	7778	10435	99.5326	70.7693	34.8	8.16
MU014442.1	1	1339	2346	1244	92.9052	153.361	34.8	8.03
JAACYQ010024010.1	1	1124	339	1115	99.1993	29.2856	34.9	0.159
JAACYQ010024049.1	1	3361	3207	3355	99.8215	94.3582	35	0.0262
JAACYQ010024070.1	1	9917	5997	9910	99.9294	60.2721	34.9	7.21
JAACYQ010024072.1	1	5112	2922	5093	99.6283	56.8744	34.9	0.517
JAACYQ010024105.1	1	8280	9277	8277	99.9638	110.891	35	49.8
JAACYQ010024110.1	1	6302	3677	6302	100	57.7398	34.9	10.8
JAACYQ010024111.1	1	3374	1839	3374	100	54.5196	35	1.4
JAACYQ010024178.1	1	19397	8391	19367	99.8453	43.0011	35	5.77
JAACYQ010024184.1	1	5753	3079	5741	99.7914	52.6664	35.1	1.9
JAACYQ010024187.1	1	11732	8449	11731	99.9915	71.6046	35	3.64
JAACYQ010024208.1	1	19393	7267	19347	99.7628	37.1185	35	2.96
JAACYQ010024272.1	1	9922	6040	9920	99.9798	59.9144	35	6.13
JAACYQ010024302.1	1	2555	5476	2555	100	212.692	35.1	59.7
MU014443.1	1	47501	31795	47400	99.7874	66.5423	35	19.4
JAACYQ010024316.1	1	2198	23479	2198	100	1060.47	35.2	9.64
JAACYQ010024356.1	1	6624	3764	6624	100	56.4994	35.1	7.44
JAACYQ010024366.1	1	6300	3545	6300	100	55.9205	34.9	9.22
JAACYQ010024367.1	1	3374	2028	3374	100	59.3817	35	5.14
JAACYQ010024385.1	1	38299	21651	38299	100	56.2867	35.1	0.734
JAACYQ010024390.1	1	1524	822	1523	99.9344	53.4062	35.1	2.05
JAACYQ010024425.1	1	7405	4198	7395	99.865	56.4552	35	2.93
JAACYQ010024442.1	1	1524	862	1524	100	55.6562	35.3	4.23
JAACYQ010024456.1	1	9727	11419	9723	99.9589	116.644	35.1	50.6
JAACYQ010024493.1	1	3484	2061	3484	100	57.8642	35	6.06
JAACYQ010024507.1	1	1530	1492	1530	100	98.2588	35.2	59.8
JAACYQ010024520.1	1	32146	20017	32146	100	61.5318	34.9	1.88
JAACYQ010024521.1	1	32155	18847	32116	99.8787	57.9908	35.1	0.117
JAACYQ010024529.1	1	2831	1711	2831	100	59.2762	35.1	2.55
JAACYQ010024530.1	1	2607	1755	2607	100	64.4522	35.2	5.22
JAACYQ010024532.1	1	1363	1438	1363	100	106.756	35.1	59.9
JAACYQ010024533.1	1	4491	2436	4491	100	53.8477	35.1	1.17
JAACYQ010024534.1	1	4394	2242	4368	99.4083	50.6841	35.1	0
JAACYQ010024546.1	1	3483	1883	3483	100	53.5415	35.1	6.55
JAACYQ010024566.1	1	7406	4731	7401	99.9325	63.5894	35.1	5.93
JAACYQ010024578.1	1	11731	6567	11720	99.9062	55.5773	35	4.05
JAACYQ010024632.1	1	2607	1515	2607	100	56.5094	35.1	2.34
JAACYQ010024633.1	1	2831	1618	2831	100	55.6079	35.1	1.38
JAACYQ010024644.1	1	6623	4410	6623	100	66.4792	35.1	12.4
JAACYQ010024664.1	1	11936	5742	11936	100	47.6607	34.9	2.77
JAACYQ010024702.1	1	11948	7493	11934	99.8828	62.1721	35	8.42
JAACYQ010024728.1	1	2952	54921	2952	100	1846.65	35	10.3
JAACYQ010024779.1	1	2575	1404	2567	99.6893	53.901	35	0.788
MU014444.1	1	3512	1700	3383	96.3269	47.8146	35	4.39
MU014445.1	1	3696	1653	3587	97.0509	43.9865	35	2.75
JAACYQ010024797.1	1	2575	1880	2574	99.9612	72.3658	35.1	6.58
JAACYQ010024854.1	1	6449	3732	6447	99.969	57.0492	34.9	3.73
JAACYQ010024855.1	1	6432	4361	6430	99.9689	67.5734	35	5.55
JAACYQ010024908.1	1	16886	9682	16886	100	56.7474	35.1	0.24
MU014446.1	1	32986	18134	32891	99.712	54.6071	35	0.449
JAACYQ010025001.1	1	8003	4823	8003	100	59.9411	34.9	0.0352
JAACYQ010025002.1	1	12761	7327	12761	100	56.7349	35	0.0753
MU014447.1	1	32985	18966	32880	99.6817	57.1675	35	1.41
JAACYQ010025005.1	1	8002	4754	8002	100	58.9655	35	1.01
JAACYQ010025006.1	1	12761	7544	12761	100	57.9556	35.1	0.591
JAACYQ010025241.1	1	4988	4839	4988	100	96.7554	34.9	2.9
JAACYQ010025242.1	1	3310	3289	3307	99.9094	95.7906	35.1	4.97
JAACYQ010025243.1	1	4988	5262	4988	100	104.645	34.9	5.52
JAACYQ010025244.1	1	2368	3991	2368	100	162.853	35.2	21.6
JAACYQ010025245.1	1	2368	2987	2368	100	122.245	35.2	17.4
JAACYQ010025246.1	1	3305	5356	3305	100	163.173	35.2	17.5
JAACYQ010025247.1	1	2465	3262	2465	100	128.934	34.5	20.7
JAACYQ010025248.1	1	2467	1982	2467	100	79.1775	35.1	9.65
JAACYQ010025424.1	1	15783	8972	15783	100	56.5413	35.1	0.293
JAACYQ010025425.1	1	15785	8501	15785	100	53.7066	35.1	0.272
JAACYQ010025494.1	1	73373	45563	72947	99.4194	61.753	35	3.66
JAACYQ010025495.1	1	73389	44485	73010	99.4836	60.2991	35	2.91
JAACYQ010025496.1	1	87125	55371	87067	99.9334	63.2867	34.9	12.4
JAACYQ010025497.1	1	87131	55351	87103	99.9679	62.9958	35	12.9
JAACYQ010025583.1	1	3510	17620	3510	100	488.872	34.4	6.28
JAACYQ010025584.1	1	3510	31148	3510	100	884.399	34.3	12.1
JAACYQ010025630.1	1	40332	22768	40332	100	55.9608	34.8	1.23
JAACYQ010025631.1	1	40336	21607	40297	99.9033	53.1043	34.8	0.0688
JAACYQ010025632.1	1	18113	10545	18112	99.9945	57.8239	35	0.167
JAACYQ010025633.1	1	18113	10577	18111	99.989	57.8292	35	0.473
JAACYQ010025634.1	1	8831	5167	8831	100	58.6458	35.2	1.04
JAACYQ010025635.1	1	31648	20180	31648	100	63.4278	35	2.11
JAACYQ010025636.1	1	31653	18776	31653	100	59.041	35	0.208
JAACYQ010025637.1	1	8831	5240	8787	99.5018	59.1532	35.1	0.136
JAACYQ010025675.1	1	30995	17259	30890	99.6612	54.9006	34.9	0.731
JAACYQ010025676.1	1	30989	17742	30917	99.7677	56.5044	34.7	2.49
JAACYQ010025677.1	1	48169	27421	48132	99.9232	56.5626	35	0.21
JAACYQ010025678.1	1	48169	28223	48123	99.9045	58.2227	35	0.912
JAACYQ010025679.1	1	1149	403	1146	99.7389	26.1088	33.8	20.3
CM021733.1	1	119135805	140804938	117130075	98.3164	117.52	35	59.1
JAACYQ010012291.1	1	1260	1224	1260	100	96.6214	35	59.9
JAACYQ010012308.1	1	4236	3088	4191	98.9377	71.1683	35	59.6
JAACYQ010012325.1	1	2516	2501	2516	100	100.114	34.8	59.9
JAACYQ010012402.1	1	2760	2902	2756	99.8551	102.974	35.2	59.2
JAACYQ010012462.1	1	1786	1557	1786	100	87.0655	34.9	56.7
JAACYQ010012483.1	1	9155	10557	9155	100	114.406	35.2	60
JAACYQ010012496.1	1	3489	3343	3488	99.9713	94.0665	35	58.6
JAACYQ010012686.1	1	5294	5627	5294	100	104.056	35.1	59.5
JAACYQ010012704.1	1	1104	662	1104	100	47.7183	31.6	45.4
JAACYQ010012819.1	1	2653	2643	2653	100	98.3204	35	58.9
JAACYQ010012820.1	1	1387	1527	1387	100	108.733	35.2	59.6
JAACYQ010012938.1	1	1871	2042	1871	100	108.585	34.8	50.4
JAACYQ010012948.1	1	5515	6186	5487	99.4923	110.691	35	58.3
JAACYQ010013103.1	1	6809	7446	6809	100	108.683	35.1	59.6
JAACYQ010013122.1	1	1363	1174	1363	100	88.066	35	58.2
JAACYQ010013137.1	1	10617	12548	10616	99.9906	117.405	34.9	50.7
JAACYQ010013707.1	1	993	82	867	87.3112	6.4139	32.4	46.2
MU014448.1	1	719	7765	624	86.7872	935.666	33.6	22.6
JAACYQ010014218.1	1	1839	1840	1839	100	97.8711	35.1	57.5
JAACYQ010014235.1	1	3966	4603	3966	100	115.221	34.4	60
JAACYQ010014350.1	1	1303	800	1303	100	54.868	33.6	53.5
JAACYQ010014358.1	1	1606	9031	1606	100	554.059	35.2	25.7
JAACYQ010014494.1	1	7343	7066	7343	100	95.7517	34.4	59.9
JAACYQ010014495.1	1	11522	14725	11520	99.9826	127.146	34.9	36.9
JAACYQ010014549.1	1	2623	2493	2623	100	94.944	35	59.8
JAACYQ010014694.1	1	6221	6629	6221	100	105.078	34.9	50.6
JAACYQ010014722.1	1	3586	4462	3586	100	123.563	35.1	59.7
JAACYQ010014819.1	1	2629	2847	2629	100	108.241	35.1	59.8
